Date,GasPriceOpen,GasPriceClose,GasPriceLow,GasPriceHigh,avgGas,Samples,average_gas_price,EthPriceOpenUSD,EthPriceHighUSD,EthPriceLowUSD,EthPriceCloseUSD,EthPriceAdjustedCloseUSD,EthVolume,TransactionsAmount,BlockSize,DailyEthBurnt,UniqueAddressTotalCount,UniqueAddressReceiveCount,UniqueAddressSentCount
2022-03-16,30.67,54.22,14.0,3777.0,111613.41164322812,1425,968.9725,2620.028564,2781.307129,2610.764404,2772.055664,2772.055664,17915109769,1236011,88594,3631.31588117569,629493,506926,270320
2022-03-15,47.22,40.44,13.96,300.0,89052.9698146834,1437,100.405,2590.668945,2662.32959,2515.765869,2620.149658,2620.149658,12861105614,1190207,88738,3296.42504570223,575665,448355,278348
2022-03-14,34.57,38.8,10.0,350.0,90619.9784700557,1436,108.3425,2518.486328,2604.034424,2505.299316,2590.696045,2590.696045,11244398839,1097913,88668,2853.13777363342,505326,380853,264030
2022-03-13,43.32,54.5,10.0,450.0,98126.42712729804,1436,139.45499999999998,2573.488037,2594.549805,2503.885254,2518.94458,2518.94458,8632000379,1041827,86475,2432.97375154071,495372,378537,245400
2022-03-12,50.51,101.0,10.0,5000.0,102277.26679498942,1437,1290.3775,2559.660645,2606.438721,2559.126953,2574.75415,2574.75415,6532996574,1120627,85189,2086.61049162862,537276,414792,262741
2022-03-11,39.48,22.83,10.0,94.48,97382.20991948512,1437,41.697500000000005,2608.27124,2664.558594,2534.688232,2559.562988,2559.562988,12382419582,1119334,89831,2682.2512261806,523912,402426,260161
2022-03-10,23.2,25.7,13.0,449.15,95363.453445056,1436,127.76249999999999,2729.116455,2729.116455,2566.193115,2608.048584,2608.048584,13292477213,1229591,86477,2899.60631435723,634228,515247,258688
2022-03-09,20.18,23.51,14.65,200.0,95118.3645047386,1435,64.585,2577.165283,2761.796387,2573.655273,2729.783447,2729.783447,14173665398,1178322,87458,3402.67388355512,569226,442377,275890
2022-03-08,24.85,68.27,15.23,155.04,90621.36646101825,1434,65.8475,2497.721436,2618.166016,2489.755127,2576.747559,2576.747559,13922922903,1195626,87321,3361.51921304999,595069,463263,283439
2022-03-07,60.14,45.52,15.45,2546.0,91570.06703952672,1437,666.7775,2555.297607,2639.943115,2455.59375,2497.77124,2497.77124,14594098731,1174568,85379,3556.50658727111,540276,402114,295663
2022-03-06,49.07,42.36,15.0,609.01,90374.61646624652,1428,178.86,2664.943604,2673.637207,2555.037354,2555.037354,2555.037354,8872976607,1123245,81129,4336.64392914585,527818,400111,272620
2022-03-05,43.08,44.95,15.0,659.6,97623.23202133898,1434,190.6575,2618.473633,2679.102539,2596.98999,2664.831055,2664.831055,8072368396,1077981,79961,3179.07618004219,505916,381553,255015
2022-03-04,32.63,60.63,15.4,821.6,99005.97953289204,1435,232.565,2834.987305,2835.17627,2587.748291,2617.156006,2617.156006,14496939024,1167450,86093,4322.76797715093,532696,400390,280033
2022-03-03,84.17,39.94,17.52,160.26,92607.27826384777,1419,75.4725,2950.156738,2964.67334,2797.319336,2834.468994,2834.468994,13091199728,1167187,95379,4429.67016975068,539968,408198,282439
2022-03-02,47.89,37.0,21.2,456.0,90544.51934314526,1437,140.5225,2972.471924,3026.868164,2919.943115,2950.118408,2950.118408,16636517503,1191369,95788,4915.11185810149,549607,415130,288247
2022-03-01,59.03,54.59,19.31,157.0,89424.99429429762,1438,72.4825,2919.775879,3029.651611,2868.938965,2972.485107,2972.485107,18757425786,1161564,90398,5374.64944335382,530677,393065,298115
2022-02-28,36.7,122.76,23.0,347.4,91307.86510821713,1436,132.465,2621.172119,2929.18042,2586.388184,2919.201172,2919.201172,19266124733,1108112,89599,6554.41965548154,501026,370711,277580
2022-02-27,186.11,40.56,20.8,1868.0,96768.28577696596,1437,528.8675000000001,2780.504395,2831.125488,2581.615723,2621.801758,2621.801758,16150857254,1125065,90823,3919.15767673456,516988,390809,262152
2022-02-26,41.73,59.71,18.0,1112.0,95344.5419578983,1437,307.86,2764.989502,2849.424072,2745.009033,2781.111816,2781.111816,11724648351,1167802,93370,4138.32716764897,554941,420143,280099
2022-02-25,57.92,128.27,19.36,3000.0,92950.2897730182,1438,801.3875,2598.436279,2821.972412,2579.208008,2764.535645,2764.535645,17208902048,1137898,98881,5266.99813789252,520622,390551,276866
2022-02-24,132.87,61.29,23.59,1316.15,94279.42176200412,1437,383.475,2588.16626,2689.047607,2308.914795,2598.067139,2598.067139,29312342666,1181182,95330,7981.62858316137,513537,380113,296882
2022-02-23,60.62,92.72,31.19,325.76,96928.57041702716,1433,127.57249999999999,2639.447021,2741.368408,2587.412842,2590.359619,2590.359619,13382637240,1147632,98862,7469.66045345862,505443,368958,292319
2022-02-22,114.68,178.72,25.18,15570.0,92348.20248033947,1414,3972.145,2572.898682,2648.916748,2510.678711,2639.299316,2639.299316,16360200507,1129213,100337,7879.24766549876,481211,352031,277652
2022-02-21,165.66,103.58,27.28,1456.0,95071.48940649012,1433,438.13,2627.665527,2752.458496,2568.254395,2573.816162,2573.816162,18646392740,1134349,119118,8302.10872229666,468994,342111,269543
2022-02-20,125.85,56.11,26.0,865.0,92788.57348656395,1429,268.24,2763.756592,2763.756592,2585.946289,2628.648438,2628.648438,11641437834,1343869,102349,5994.7233185409,511354,379659,271785
2022-02-19,56.84,43.26,26.07,1750.0,80162.98405118224,1438,469.0425,2784.872803,2826.3479,2707.378418,2763.701172,2763.701172,9774183169,1150162,101752,5908.18153104465,491877,365736,268707
2022-02-18,46.5,66.02,27.5,5555.0,91015.74705984697,1437,1423.755,2884.340576,2937.308594,2761.643311,2785.727539,2785.727539,15748173433,1252754,98783,8861.61351967821,467529,336834,273480
2022-02-17,55.25,63.27,30.06,249.46,82329.2193896358,1428,99.51,3126.858398,3154.615234,2861.852051,2881.481934,2881.481934,15860206214,1141997,99673,6829.78118441164,500923,368976,277205
2022-02-16,89.42,113.22,25.0,637.79,93295.90330710798,1435,216.3575,3180.446777,3181.616943,3055.168213,3127.830078,3127.830078,12352406833,1194693,95439,7079.31890153633,507467,373454,280875
2022-02-15,89.29,106.76,25.0,1210.0,86858.1164261655,1437,357.7625,2933.729004,3185.520752,2917.857178,3179.877197,3179.877197,13921257873,1192633,92114,5931.12805965348,534962,397645,288497
2022-02-14,82.27,55.17,26.0,3601.0,94287.2791273676,1436,941.11,2880.187744,2957.963623,2840.257568,2933.479004,2933.479004,12164552172,1147522,88983,5423.66030874924,539107,409427,275166
2022-02-13,69.51,76.95,24.0,889.0,94515.8264390243,1435,264.865,2916.789551,2947.776611,2845.397705,2883.463379,2883.463379,9054963563,1115296,87651,5022.34458997494,535487,412590,265601
2022-02-12,54.28,55.53,25.0,1000.0,99821.88881337047,1436,283.7025,2927.386475,2980.079346,2870.177002,2917.362793,2917.362793,11254355757,1114648,84500,5916.47322204038,522239,401040,262809
2022-02-11,42.9,101.38,26.0,325.06,95396.3649130829,1437,123.83500000000001,3077.413086,3127.450684,2888.707764,2927.383545,2927.383545,16043881065,1183966,90688,6688.48829011865,548750,410529,298437
2022-02-10,73.73,141.63,29.45,828.47,92000.8306688112,1430,268.32,3240.113037,3271.316162,3070.378174,3077.482178,3077.482178,18629485080,1205676,90584,8280.33451999806,553651,411521,308796
2022-02-09,107.6,94.42,31.86,5555.0,88710.81173110193,1434,1447.22,3121.182617,3263.155762,3063.160156,3239.457031,3239.457031,13951308490,1205889,86954,8427.98430002731,544671,401410,309230
2022-02-08,89.38,152.62,31.8,502.0,89691.24684860729,1436,193.95,3143.008545,3219.472656,3038.37793,3122.608643,3122.608643,17136080906,1180780,85710,8081.09276654402,536535,393857,300550
2022-02-07,69.57,120.9,37.62,222.44,87927.06438511817,1438,112.6325,3057.422119,3182.52832,3002.927002,3142.470703,3142.470703,15197063785,1163338,87905,10406.2586304012,518469,381202,297129
2022-02-06,93.31,86.87,40.0,755.0,93711.00935299012,1438,243.79500000000002,3014.959717,3061.26123,2965.429932,3057.476074,3057.476074,9466018022,1173884,80012,6743.32788155503,555800,410973,302517
2022-02-05,85.88,87.8,30.63,888.0,94329.33494742698,1438,273.0775,2984.446045,3054.130127,2966.781006,3014.648193,3014.648193,13102093957,1235023,83069,6955.33455524739,597390,430071,340064
2022-02-04,82.13,119.75,30.0,20000.0,86578.5242562282,1437,5057.97,2681.057617,2983.586914,2675.443848,2983.586914,2983.586914,18987223729,1168994,85039,9793.39729841365,529288,390597,297576
2022-02-03,132.49,212.59,43.92,501.08,91882.12696815025,1438,222.52,2682.226074,2712.482666,2587.783447,2679.162598,2679.162598,12755505065,1111215,88566,10927.9415436004,487304,353914,284311
2022-02-02,106.08,132.24,46.2,888.0,94746.39525977748,1437,293.13,2791.958984,2802.212158,2630.120361,2682.854004,2682.854004,13876301217,1152665,93113,13398.036130897,507864,368885,297829
2022-02-01,152.1,119.24,50.0,2801.0,92021.43737682673,1437,780.585,2687.898926,2802.31543,2682.621826,2792.117188,2792.117188,13194846235,1173199,90133,13858.5406091659,518719,377861,310514
2022-01-31,121.12,140.31,50.19,2105.0,88805.87704871269,1437,604.155,2603.263428,2697.735352,2489.072266,2688.278809,2688.278809,13778234614,1177345,86293,10897.4745355775,528149,382937,302872
2022-01-30,100.53,110.43,47.0,721.0,101847.47728630032,1438,244.74,2598.564941,2631.408447,2550.460938,2603.466553,2603.466553,9501221177,1183850,90448,10187.7507294933,512235,374914,288667
2022-01-29,96.19,117.19,50.0,3288.0,93052.85425010433,1437,887.845,2546.590576,2627.609375,2526.989746,2597.084717,2597.084717,11172062661,1147157,88540,10375.4008758945,491108,355388,294091
2022-01-28,99.02,202.8,57.77,2101.96,93910.57237056366,1437,615.3875,2421.646973,2548.778564,2367.83374,2547.092041,2547.092041,14666227351,1137559,86013,12665.9457878662,492023,356634,288096
2022-01-27,132.97,158.62,60.0,666.0,95064.5475440582,1439,254.3975,2467.188477,2510.45166,2328.452148,2423.001221,2423.001221,16126522783,1133684,93639,14112.5940165685,467431,336127,277056
2022-01-26,195.92,142.51,58.4,529.4,92694.76164780176,1433,231.55749999999998,2455.579102,2705.78418,2417.683105,2468.030273,2468.030273,21229909340,1146116,90534,12756.2805309574,484768,344844,295023
2022-01-25,123.32,170.13,57.64,500.0,91737.10956500351,1423,212.77249999999998,2440.393555,2498.50708,2359.384766,2455.935059,2455.935059,16179776932,1177640,89303,12401.796156233,497858,355823,304793
2022-01-24,162.54,161.21,54.78,2333.0,90350.15302465193,1436,677.8824999999999,2535.891113,2537.208496,2172.30127,2440.352295,2440.352295,28220804648,1147109,87442,12398.6422210269,487246,347976,290309
2022-01-23,139.7,151.82,55.0,1288.1,91946.97475546288,1437,408.655,2406.924316,2542.144775,2381.515137,2535.039063,2535.039063,16481489511,1077884,81407,11336.7332311287,478026,345981,281417
2022-01-22,134.7,120.95,58.13,801.99,99930.74236058512,1436,278.9425,2561.145264,2615.247314,2330.247314,2405.181152,2405.181152,27369692036,1204920,86842,14734.7655240972,507937,370862,301762
2022-01-21,137.22,463.36,81.99,636.76,87142.19236645702,1431,329.8325,3002.956787,3029.081055,2496.812988,2557.931641,2557.931641,26796291874,1189898,88114,16470.4429755047,504678,349236,313430
2022-01-20,349.47,143.19,64.86,3201.0,87600.13357665495,1435,939.63,3095.271729,3265.336914,3000.908203,3001.120117,3001.120117,10645922764,1190018,80062,12870.1700870848,529234,384173,313437
2022-01-19,146.02,114.8,52.24,976.02,89669.74875097355,1438,322.27,3163.850342,3171.158447,3055.212402,3095.825928,3095.825928,13187424144,1223143,87191,11284.3156642916,539195,386353,322251
2022-01-18,124.06,162.91,50.0,2000.0,88649.67572757656,1436,584.2425000000001,3212.287598,3236.016113,3096.123535,3164.025146,3164.025146,13024154091,1169526,91038,10865.9563639958,513650,374055,295864
2022-01-17,131.45,111.17,59.14,4333.0,90208.65689221692,1439,1158.69,3350.947266,3355.819336,3157.224121,3212.304932,3212.304932,12344309617,1198719,92056,12404.7117477845,527418,384330,304613
2022-01-16,108.23,126.91,58.48,5588.1,87609.90292651339,1437,1470.43,3330.387207,3376.401123,3291.563721,3350.921875,3350.921875,9505934874,1162954,90864,12157.0357275111,519703,383772,302356
2022-01-15,123.5,154.28,65.12,465.43,94262.80071640048,1439,202.08249999999998,3309.844238,3364.537842,3278.670898,3330.530762,3330.530762,9619999078,1174849,90414,12022.9755611449,540646,394770,308174
2022-01-14,163.47,149.5,70.0,3437.0,89298.02810340031,1441,954.9925000000001,3248.648682,3330.766113,3203.82373,3310.001465,3310.001465,13562957230,1218460,90602,17198.8782008127,528223,392971,303878
2022-01-13,120.67,149.07,81.11,1435.82,85586.50685206162,1431,446.6675,3372.10498,3396.969727,3247.91748,3248.288574,3248.288574,15294466275,1282921,89632,15304.9204736154,586531,425557,334212
2022-01-12,189.32,1889.0,83.2,1889.0,83431.20852524349,1438,1012.63,3238.449951,3401.219971,3216.718018,3372.258301,3372.258301,16662871689,1283346,85405,16935.590507992,575455,432019,313329
2022-01-11,220.38,149.11,84.73,2700.0,83812.50057134908,1438,788.5550000000001,3082.990967,3247.511963,3061.140625,3238.111572,3238.111572,15211447193,1277649,94105,17058.4666674199,531977,382935,315835
2022-01-10,133.61,185.56,90.0,682.06,82856.77763456186,1438,272.8075,3157.570557,3177.213379,2947.683594,3083.0979,3083.0979,19535744145,1233195,94968,19424.8878426464,469968,337198,280822
2022-01-09,188.97,113.78,72.67,899.33,84182.11417888505,1435,318.6875,3091.696289,3206.790771,3075.911377,3157.751465,3157.751465,12334683863,1108322,98869,14080.0941970369,463125,333788,280943
2022-01-08,134.98,122.93,52.83,1500.0,96261.11428844817,1437,452.685,3193.502441,3240.304443,3020.880859,3091.972656,3091.972656,16037732700,1183873,90893,10776.1038037233,525979,376034,313301
2022-01-07,133.71,108.11,47.75,1600.0,91081.34723108492,1438,472.3925,3417.837891,3420.461914,3117.381348,3193.210449,3193.210449,24494179209,1188490,86750,13469.0156759533,525935,380065,309254
2022-01-06,144.27,103.04,55.76,613.63,89061.58917121004,1438,229.175,3549.708984,3549.708984,3335.376709,3418.408203,3418.408203,24293791313,1212495,84717,12227.9348767577,547180,389090,326249
2022-01-05,122.84,221.63,65.0,584.86,86659.84088205847,1438,248.5825,3794.269043,3842.059814,3456.745361,3550.386963,3550.386963,18061338502,1249628,87221,13190.6988491886,552895,382804,338404
2022-01-04,184.78,159.26,64.0,1112.0,84958.34843414462,1438,380.01,3761.361572,3876.785156,3723.349854,3794.056641,3794.056641,14030925983,1221316,83142,11997.5418367001,534283,382995,323961
2022-01-03,148.11,130.56,53.0,900.0,87484.03044207234,1438,307.9175,3829.535645,3836.19873,3698.047607,3761.380371,3761.380371,12080777893,1209173,87429,9638.86333007134,523598,370451,316066
2022-01-02,122.27,84.55,47.81,255.48,86439.58738726513,1437,127.5275,3769.29834,3836.161865,3727.357422,3829.564941,3829.564941,9881471548,1158900,85060,9389.07592659808,487903,345413,291480
2022-01-01,107.24,89.73,42.72,566.05,93573.87010632828,1438,201.435,3683.047119,3769.917969,3682.286621,3769.697021,3769.697021,9776191466,1180989,78275,7426.47377530552,522711,389723,303859
2021-12-31,109.06,64.41,39.62,361.7,90163.2751272602,1438,143.6975,3713.430176,3807.288818,3636.869873,3682.632813,3682.632813,14157285268,1214585,79152,8434.91559226787,521976,377030,316345
2021-12-30,75.09,130.94,51.06,247.21,86683.20083108479,1438,126.07500000000002,3632.219727,3767.559814,3595.204834,3713.852051,3713.852051,12925377999,1255688,80679,9902.37450828031,545503,400028,326523
2021-12-29,83.26,107.69,58.47,1111.0,84492.82385872127,1439,340.105,3797.436279,3827.981934,3612.795898,3628.531738,3628.531738,15722555672,1252468,83474,11384.0990686265,516196,372828,302662
2021-12-28,91.0,84.74,52.39,724.0,83593.03781544877,1437,238.0325,4037.538086,4037.538086,3769.280029,3800.893066,3800.893066,17299472803,1241032,79689,9287.19495283526,540891,389088,327927
2021-12-27,93.36,287.0,38.58,449.36,85306.71120034732,1439,217.075,4064.746338,4126.001465,4033.492432,4037.547607,4037.547607,11424360002,1252037,78825,7153.14596164895,563485,395463,337025
2021-12-26,169.38,70.85,33.03,210.93,83395.02398198897,1438,121.0475,4094.151611,4105.023926,4013.026367,4067.328125,4067.328125,11197244172,1206942,71563,5084.95583347285,541229,396412,307468
2021-12-25,78.85,68.65,29.87,165.72,86471.12473616148,1438,85.77250000000001,4049.781982,4138.564941,4027.927002,4093.281006,4093.281006,10894785525,1299519,72236,6471.32433628197,572474,443974,295155
2021-12-24,84.29,78.14,35.77,186.28,79193.74405055626,1438,96.12,4111.345215,4134.106445,4029.064453,4047.98291,4047.98291,12769090623,1298329,72147,6322.01403657028,585105,439063,318471
2021-12-23,79.46,93.76,31.34,1411.0,81280.26321125784,1439,403.89,3981.96167,4149.026855,3897.234375,4108.015625,4108.015625,18007273742,1245242,72291,7189.33556640621,546643,398046,331336
2021-12-22,75.63,94.74,36.0,2782.0,84387.79426592507,1438,747.0925,4018.695801,4073.791504,3947.690186,3982.099609,3982.099609,13921756199,1233315,68697,7011.28578750394,577033,424751,315845
2021-12-21,105.8,110.93,25.0,273.61,90918.96535705354,1439,128.835,3938.463867,4058.821289,3918.837891,4020.26001,4020.26001,16388555198,1203638,68846,6118.05419672422,541955,372728,329978
2021-12-20,104.0,69.26,27.49,193.67,89991.64117231511,1434,98.60499999999999,3923.695801,3980.098633,3759.40332,3933.844482,3933.844482,21589690675,1201239,69853,6098.79085139165,538610,392653,305569
2021-12-19,64.21,57.0,27.0,851.63,91465.1044412787,1439,249.95999999999998,3960.872314,4018.658447,3894.398682,3922.592529,3922.592529,16167785597,1137581,67943,4913.76911401977,513819,374602,290170
2021-12-18,59.69,57.85,25.0,1801.0,94635.92540653227,1439,485.885,3880.291504,3993.829834,3774.61499,3960.860107,3960.860107,19530895889,1159873,75495,6018.25996994841,514295,372207,303721
2021-12-17,54.3,247.53,30.61,2001.0,91276.22386726884,1439,583.36,3959.012451,3992.79248,3711.424561,3879.486572,3879.486572,23143541098,1270355,73499,7978.69279285433,570955,411566,352650
2021-12-16,57.69,142.81,32.07,418.42,88358.58297183785,1431,162.7475,4020.415039,4110.368652,3956.057129,3962.469727,3962.469727,19825531254,1155456,64166,9419.78429773755,549496,403978,312282
2021-12-15,120.13,84.58,35.86,380.73,97789.9108219054,1438,155.325,3862.251465,4086.372803,3664.719971,4018.388672,4018.388672,26411188833,1258462,69996,8049.72774653453,558270,399240,337983
2021-12-14,82.85,131.88,33.73,364.16,90713.97631899796,1437,153.155,3782.822754,3866.633789,3700.104736,3745.44043,3745.44043,23836759957,1214900,71392,6857.58971334241,560573,393950,335439
2021-12-13,151.51,106.42,32.1,1400.0,88005.983460667,1439,422.5075,4136.359863,4145.955078,3680.609131,3784.226807,3784.226807,23999841386,1242978,72439,7383.32952972059,560925,404843,323571
2021-12-12,90.43,66.36,30.0,1250.0,87835.1435794258,1463,359.1975,4084.811279,4173.608887,3993.055908,4134.453125,4134.453125,14057603914,1181898,66346,5735.01491976058,550244,389642,324218
2021-12-11,62.11,85.9,30.0,320.84,91402.43727447842,1438,124.71249999999999,3909.667725,4095.648438,3846.054443,4084.452393,4084.452393,19131502454,1199384,66999,6850.02352677851,532395,383416,312700
2021-12-10,88.59,88.71,32.47,336.3,89802.13193919674,1444,136.5175,4113.588379,4227.111816,3897.767578,3908.496094,3908.496094,28014595631,1237735,67807,8042.48579373189,566374,407436,322061
2021-12-09,82.09,93.07,37.0,1415.47,92116.92837127944,1438,406.9075,4433.024902,4482.313965,4078.844238,4119.815918,4119.815918,22296131874,1251338,68557,7357.31770068092,553764,404426,319271
2021-12-08,62.42,95.99,45.0,487.73,83207.18578172343,1439,172.785,4311.674316,4453.112305,4234.537598,4439.35791,4439.35791,18704315119,1296307,69761,7039.02227419652,596449,441376,346296
2021-12-07,110.06,86.45,42.9,170.02,79929.01402802508,1438,102.3575,4358.586914,4428.589355,4264.32373,4315.061523,4315.061523,22366213354,1224771,65338,8306.61128664254,548943,392622,341059
2021-12-06,110.45,133.47,49.34,357.69,90983.44224445974,1462,162.7375,4199.0,4375.520508,3930.806641,4358.737305,4358.737305,28229518513,1244773,67603,9425.66813742586,537765,393749,308688
2021-12-05,127.34,142.54,56.47,429.31,84165.55125222211,1440,188.91500000000002,4119.628906,4246.92334,4040.217529,4198.322754,4198.322754,25533062707,1386491,69488,8951.65661948683,773457,634798,287320
2021-12-04,142.51,86.62,50.0,1111.0,78722.44862741824,1437,347.5325,4227.762207,4242.725586,3525.494141,4119.587402,4119.587402,38478999182,1235697,70232,12500.0593267879,508986,355702,313973
2021-12-03,86.73,149.29,59.14,967.93,80799.89619045965,1436,315.7725,4514.355957,4647.289063,4100.145508,4220.706055,4220.706055,25879591528,1211488,66293,9626.24377604282,522866,372551,312432
2021-12-02,127.28,90.81,55.0,312.48,84540.24581727268,1430,146.3925,4586.333008,4628.919922,4441.507813,4511.302246,4511.302246,21502671027,1265286,69738,10064.1213502605,564304,404798,334038
2021-12-01,99.96,101.21,55.38,1201.0,82624.2129936067,1439,364.3875,4623.679688,4780.732422,4530.272461,4586.990234,4586.990234,27634826695,1221643,68926,12274.733752634,534018,377510,331531
2021-11-30,96.2,145.94,70.0,398.99,83657.66329359789,1437,177.7825,4447.768066,4753.266113,4358.074219,4631.479004,4631.479004,28626354111,1280926,70186,12652.2468053096,578867,411138,350831
2021-11-29,166.82,139.62,63.81,1805.24,83272.12543720438,1438,543.8725,4296.946777,4460.848633,4284.504883,4445.10498,4445.10498,19086475837,1247688,71808,10807.0881937992,555014,395011,334862
2021-11-28,115.67,162.81,57.97,584.05,83624.68201617229,1416,230.125,4101.648926,4297.916504,3989.969971,4294.453613,4294.453613,15953126340,1135653,71615,10125.9221904228,488740,346964,296397
2021-11-27,152.0,110.39,50.0,1751.0,90653.74454084896,1437,515.8475,4042.999023,4187.684082,4033.513916,4096.912109,4096.912109,16515693874,1213284,70859,10008.1956154829,512634,361515,318558
2021-11-26,111.7,100.79,53.0,2222.0,87075.53471746694,1437,621.8725,4522.208984,4550.842285,3933.506592,4030.908936,4030.908936,26281795488,1297524,71697,9815.46346039418,558797,401200,332731
2021-11-25,121.24,93.0,59.04,317.0,78191.79654189263,1437,147.57,4271.394531,4550.518066,4249.774414,4274.743164,4274.743164,18705358318,1301578,69643,10930.9650482267,554742,394416,342455
2021-11-24,97.92,149.83,64.91,418.64,78358.08538261488,1438,182.825,4340.036133,4376.875977,4176.183594,4239.981445,4239.981445,21838037128,1342491,72979,11475.7201576533,561877,404749,353124
2021-11-23,122.93,134.78,60.23,313.95,76520.49371294359,1437,157.97250000000003,4089.68042,4385.483398,4069.766602,4340.763672,4340.763672,22133497059,1264994,72569,12014.8318145172,538772,385333,335521
2021-11-22,134.07,250.0,58.83,663.17,82015.0608162126,1431,276.5175,4266.509277,4302.022949,4033.572266,4088.457764,4088.457764,19752218877,1221508,73137,13366.2120817305,504707,361627,313213
2021-11-21,127.5,160.53,68.63,515.19,85435.1856361614,1438,217.9625,4412.195313,4422.491699,4255.455078,4269.73291,4269.73291,14094831413,1260939,72737,9480.81343986284,568594,425031,319647
2021-11-20,132.93,104.06,55.0,214.84,82337.33511050069,1438,126.70750000000001,4298.350586,4434.388184,4209.242676,4409.931152,4409.931152,15448261277,1160128,67221,9344.91294353307,507869,358329,313092
2021-11-19,93.79,109.73,59.4,209.52,86857.55982393879,1437,118.11000000000001,3995.729492,4311.713867,3982.91748,4298.306641,4298.306641,20626269711,1255788,70000,10821.5882284425,568416,415395,322697
2021-11-18,119.05,114.06,66.37,244.62,81274.78983783978,1435,136.025,4287.802246,4343.557129,3959.227783,4000.650879,4000.650879,21383250893,1284250,68397,12838.058786257,551611,397991,331762
2021-11-17,144.0,135.07,64.77,348.07,80044.56242732954,1438,172.9775,4213.910645,4300.306641,4107.125977,4287.59375,4287.59375,22183461850,1353219,70783,12089.2649642579,647957,494062,333101
2021-11-16,114.9,156.41,62.0,420.76,78998.41144367184,1438,188.51749999999998,4570.478027,4891.70459,4144.334961,4216.365234,4216.365234,27417502801,1310153,71564,12754.5309591019,567950,408513,345151
2021-11-15,140.44,136.87,71.61,776.4,76560.04072889988,1436,281.33,4627.09082,4764.63623,4546.599121,4557.503906,4557.503906,16275851299,1289636,68318,13597.6701066699,562828,403456,344220
2021-11-14,112.87,106.8,65.27,718.34,82562.7988520167,1438,250.82,4648.632813,4689.842773,4516.935547,4626.358887,4626.358887,12172962219,1275744,64874,10121.6310203907,602843,446185,344828
2021-11-13,97.61,88.82,53.66,212.33,80589.72264287712,1439,113.105,4666.719238,4702.115234,4582.180664,4651.460449,4651.460449,14457436261,1300464,64644,11754.553726169,608683,446354,353437
2021-11-12,118.93,166.94,67.09,476.78,79235.492940751,1438,207.435,4724.306641,4808.73877,4510.92041,4667.115234,4667.115234,18316060208,1345131,61834,13429.5795314954,612459,451235,350061
2021-11-11,148.19,188.16,78.23,267.57,84071.93981584434,1439,170.53750000000002,4635.453613,4778.059082,4580.990234,4730.384277,4730.384277,17933201129,1347643,64004,14284.4278309748,615769,450528,347407
2021-11-10,229.1,357.16,72.91,431.54,76262.5494560791,1316,272.6775,4733.362793,4859.50293,4485.093262,4636.174316,4636.174316,22748160545,1390746,68129,15035.4038341869,635243,464495,366468
2021-11-09,408.59,133.11,73.45,482.25,74161.81202001475,1349,274.35,4810.071289,4837.589355,4718.039063,4735.068848,4735.068848,20834172627,1334145,67096,15668.4742245736,586879,414725,366520
2021-11-08,119.09,105.78,79.78,390.68,76302.91215625002,1440,173.83249999999998,4619.649414,4822.363281,4619.649414,4812.087402,4812.087402,19290896267,1329018,63553,11077.8720396055,618388,435893,374095
2021-11-07,133.0,180.02,52.78,867.86,77383.57113783043,1438,308.41499999999996,4523.981934,4640.921875,4510.984375,4620.554688,4620.554688,13541376033,1276998,63396,8936.69021290644,594408,420215,368976
2021-11-06,159.33,154.81,52.32,187.5,80458.00132192056,1437,138.49,4482.647949,4530.99707,4334.973633,4521.581055,4521.581055,14429076700,1255921,62972,10204.0793755164,579696,410808,363439
2021-11-05,114.48,107.7,57.62,679.8,84259.53577346785,1436,239.89999999999998,4537.42334,4570.895996,4447.487305,4486.243164,4486.243164,15086003586,1339661,63036,12057.8836350972,605162,426111,380000
2021-11-04,107.91,112.18,66.64,270.44,77166.37105598062,1438,139.29250000000002,4604.678711,4606.516113,4426.622559,4537.324219,4537.324219,18415244464,1352186,64494,12753.0300802226,625036,441553,387168
2021-11-03,118.12,176.22,77.51,293.81,74284.96531787208,1438,166.41500000000002,4589.68457,4664.910156,4462.976074,4607.193848,4607.193848,21220463155,1417221,65290,14486.856468509,657732,459350,406990
2021-11-02,165.17,198.82,84.07,301.75,70996.4668791378,1438,187.4525,4322.500977,4599.948242,4288.686523,4584.798828,4584.798828,20794448222,1395656,65874,15593.5959710622,639463,447800,399098
2021-11-01,190.98,107.67,89.56,576.68,72246.55947880476,1439,241.22249999999997,4288.217285,4377.322266,4160.966797,4324.626953,4324.626953,17985288261,1341733,65442,14322.5086418005,610965,422182,382878
2021-10-31,137.93,110.93,70.18,459.32,77413.30458957609,1439,194.59,4322.744141,4394.449707,4179.016113,4288.074219,4288.074219,17498160238,1304184,63743,13224.9216950569,582522,404761,368492
2021-10-30,110.86,122.77,80.23,310.0,77222.69366854559,1437,155.965,4414.243652,4426.848633,4252.494141,4325.650391,4325.650391,14615490626,1379095,62412,14342.94176889,618415,423023,409581
2021-10-29,174.51,126.74,84.39,327.07,74256.23972182079,1439,178.1775,4288.686523,4455.735352,4271.70752,4414.746582,4414.746582,22967641914,1456333,64129,15619.8800828549,676233,466136,443999
2021-10-28,153.46,176.75,88.87,331.64,70134.85260180675,1439,187.68,3924.81543,4293.150879,3905.706055,4287.318848,4287.318848,25958154575,1510502,67422,16852.1345278994,662650,480050,435249
